DATE,Wind,Precip,Snow,SnowDepth,Temp,TempHigh,TempLow,FastestWindDirection,FastestWindSpeed
9/9/22,5.14,0,0,0,68,81,56,150,14.1
9/10/22,5.82,0,0,0,68,73,60,160,10.1
9/11/22,4.25,0.9,0,0,68,74,63,160,12.1
9/12/22,5.82,0.01,0,0,69,75,57,230,14.1
9/13/22,5.82,0,0,0,60,67,52,240,17
9/14/22,4.92,0,0,0,62,74,52,310,13
9/15/22,3.8,0,0,0,65,75,56,300,12.1
9/16/22,1.12,0,0,0,64,78,53,230,8.1
9/17/22,1.79,0,0,0,67,79,55,240,10.1
9/18/22,5.59,0,0,0,69,80,61,280,17
9/19/22,6.26,0.33,0,0,68,74,63,210,14.1
9/20/22,4.7,0,0,0,68,78,58,310,16.1
9/21/22,7.16,0.01,0,0,69,83,59,200,17
9/22/22,14.76,0.7,0,0,66,71,48,310,30
9/23/22,7.38,0,0,0,52,61,42,340,19.9
9/24/22,,0,0,0,55,65,46,210,12.1
9/25/22,9.4,0.27,0,0,62,70,55,280,29.1
9/26/22,10.29,0.03,0,0,58,66,50,300,28
9/27/22,8.72,0.13,0,0,51,59,45,300,19.9
9/28/22,6.71,0.13,0,0,49,60,43,320,19.9
9/29/22,6.71,0,0,0,52,60,47,50,12.1
9/30/22,6.49,0,0,0,50,59,42,40,13
10/1/22,10.51,0.45,0,0,52,54,50,30,19.9
10/2/22,10.07,0.05,0,0,56,66,49,30,17
10/3/22,5.37,0,0,0,52,63,40,20,15
10/4/22,6.26,0,0,0,51,59,42,360,13
10/5/22,4.47,0,0,0,56,71,43,340,13
10/6/22,3.58,0,0,0,56,67,44,230,10.1
10/7/22,9.4,0,0,0,54,58,45,310,19.9
10/8/22,7.16,0,0,0,47,53,39,270,16.1
10/9/22,6.71,0,0,0,46,59,37,230,19.9
10/10/22,4.7,0,0,0,52,66,42,230,15
10/11/22,2.46,0,0,0,56,69,43,160,12.1
10/12/22,6.26,0.07,0,0,56,71,44,190,15
10/13/22,8.5,0.43,0,0,58,61,42,290,25.9
10/14/22,4.7,0,0,0,48,61,35,230,19.9
10/15/22,9.62,0,0,0,54,61,37,270,21.9
10/16/22,5.37,0,0,0,49,64,36,240,17
